"","id","my_text_data","name","Location","Date","Sentiment"
"2053",2053,"Stocking up on supplies for your family?


Here's an easy way to ensure those who can't stock up can still access food.


#COVID2019 #covid19australia


#Coronavirus #coronavirusaustralia


https://t.co/aW0TpNkSUV",47005,"UK","13/03/2020","Extremely Positive"
"2054",2054,"Me: at the grocery store now...just wanted to grab a few things for the weekend 





Husband: OK :)





Its because he knows he now has the tv to himself for a good solid two hours! Grocery store is jam packed and theres going to be a lot of money made by big corp tonight! #Covid_19",47006,"UK","13/03/2020","Extremely Positive"
"2055",2055,"Selling face mask in wholesale and retail prices ....dm if interested...


Mind your health and keep off corona virus #coronavirusinKenya #Covid_19 #CoronavirusPandemic  #CoronaVirusUpdate #coronasafety #FaceMaskForSale #facemasksinkenya #facemaskinNairobi #facemasks #facemask https://t.co/8OmYYOU1n4",47007,"UK","13/03/2020","Positive"
"2056",2056,"Absolutely beautiful day in #Portstewart today.





Now more than ever we need to support our local independent businesses in #Portstewart.  When you shop locally, it has far-reaching effects across the community. 





See you soon in Portstewart. https://t.co/ixtoSVIdqd",47008,"UK","13/03/2020","Extremely Positive"
"2057",2057,"Elderly people will be disproportionately affected by the virus. Please sign up to help deliver food and resources to people who will have a hard time getting them during this time of panic #Covid_19 #canceleverything #atlanta https://t.co/JG9YoO4i1M",47009,"UK","13/03/2020","Negative"
"2058",2058,"He place youre going to catch the most germs......the grocery store.  No self distancing here!  Ugh! #Covid_19 #Hoarders #IDidNotBuyToiletPaper",47010,"UK","13/03/2020","Extremely Negative"
"2059",2059,"You've seen higher prices for hand sanitizer since #coronavirus. Is that #pricegouging? Your airline, cruise line or wedding venue won't let you reschedule. What are your rights? And how to distinguish #COVID19 myths from truth Join me live on FB at 12:30pm for #Consumer Q&amp;A. https://t.co/iYgxM66vCj",47011,"UK","13/03/2020","Extremely Positive"
"2060",2060,"Report retailers or manufacturers colluding &amp;/or hoarding with intention to increase prices of consumer goods and take advantage of the COVID-19 case to Competition Authority Of Kenya - 0202779000/0202628233 or info@cak.go.ke https://t.co/m0QZgQHUcE",47012,"UK","13/03/2020","Positive"
"2061",2061,"@furlotte_j How would you proposed that they stop people from hoarding TP? I prefer higher prices over being poked with a pointed stick #lordoftheflies #Covid_19",47013,"UK","13/03/2020","Negative"
"2062",2062,"As people stock up on food &amp; hygiene products, I'm reminded of the Building &amp; Loan scene in ""It's a Wonderful Life"".





Fear &amp; panic drove people to take more than they needed to.





In these times, might be difficult, but let's try not to take more than what we need.





1/





#Covid_19 https://t.co/x7Uh9lGtcP",47014,"UK","13/03/2020","Negative"
"2063",2063,"Retails COVID-19 response is to scan sanitizer out for store use.",47015,"UK","13/03/2020","Neutral"
"2064",2064,"Also, dont overbuy at the supermarket. Remember, were all in the same boat. Also, if you can donate non-perishables for your local food bank. If the schools close, make sure you see children, who depend on school meals to eat. They are our future. #NoOneGoesHungry #Covid_19",47016,"UK","13/03/2020","Positive"
"2065",2065,"When this is all over, remember who put prices up and who gave help freely without pomp or PR.  





One of these groups deserve to be part of our community, one does not. 


#coronapocalypse #Covid_19",47017,"UK","13/03/2020","Extremely Positive"
"2066",2066,"If you still have any doubts about the intelligence level of mankind, go to the grocery store today or tomorrow. - #Covid_19 #COVID19 #CoronaOutbreak #coronapocalypse #CoronavirusPandemic @TuckerCarlson",47018,"UK","13/03/2020","Positive"
"2067",2067,"6/N Cont'd list of who has contacted me to-date w/#COVID19 plans:


-Topgolf


-The Maryland Lottery


-another grocery store





Who has NOT contacted me OR my wife w/COVID-19 info, plans:


-OUR COMMERCIAL HEALTH PLANS #DoYourJob





Why?! #PublicHealth #coronavirus",47019,"UK","13/03/2020","Neutral"
"2068",2068,"Empty supermarket shelves to be expected real soon.


Best time to stock up


#coronavirusinKenya #Covid_19 #CoronavirusPandemic #CoronaVirusUpdate #coronainkenya https://t.co/uZ515150TF",47020,"UK","13/03/2020","Positive"
"2069",2069,"Crude Oil prices rise slightly on Friday but sentiment remains weak as global demand evaporates from corona virus pandemic.


#WindsorBrokers #FX #Forex #Oil #Covid_19",47021,"UK","13/03/2020","Extremely Negative"
"2070",2070,"The coronavirus is doing more for this country than any president. Lowering airline prices, gas prices and no school. fuck this


COVID-19 for president 2020",47022,"UK","13/03/2020","Extremely Negative"
"2071",2071,"Good move by @JohnKeellsGroup actually the 1st supermarket in Srilanka to concern about everyone's safety... #lka #SriLanka #Covid_19 https://t.co/tdaqCm63D1",47023,"UK","13/03/2020","Extremely Positive"
"2072",2072,"Folks, see when you stock up, buy some stuff and deposit it at your local food bank please





Thanks





#Covid_19 #coronavirusuk #panicbuying #shops #toiletpaper #foodbanks #UK",47024,"UK","13/03/2020","Extremely Positive"
"2073",2073,"This month-old @Chiefs balloon sputtering about in a panic-filled supermarket seems like a good analogy for the sports world right now. #Covid_19 https://t.co/CJ1wGRoeSG",47025,"UK","13/03/2020","Positive"
"2074",2074,"Grocery store almost entirely sold out of meat, so tonight Ive been forced, through sheer necessity, to make tonights chili con carne with organic grass fed veal. ? ? ? 


Tbh Im still trying to find a downside. ? 


#Coronaproblems #Covid_19  #99Problems #stockpilingtwats",47026,"UK","13/03/2020","Extremely Negative"
"2075",2075,"Everyone: Buy toilet paper, stock up on food, keep a eye on the news


Me: As long as GameStop will be open on the 20th #AnimalCrossing #NewHorizons #coronavirus #AnimalCrossingNewHorizons https://t.co/dJiSBrtwzu",47027,"UK","13/03/2020","Neutral"
"2076",2076,"@NKdarin @MinVWS NL is 7-10 days behind Italy. Panic in supermarket has started like in Italy 7-10 days ago. Why not using Italy as lesson learnt and take more stringent measures immediately? Close schools immediately @MinPres @MinVWS !!!  #Covid_19 #COVI",47028,"UK","13/03/2020","Negative"
"2077",2077,"@RobJetten @ivanengelshoven If you do not immediately close schools, stop the supermarket panic, and ask people to stay home, I am afraid you can forget about culture for long long time. Please learn from the lesson of Italy. #coronavirusnl #Covid_19 #COV",47029,"UK","13/03/2020","Extremely Negative"
"2078",2078,"Anyone else just chillin while everyone is panic buying cuz of the virus? I went to HEB earlier to get some laundry detergent and the whole place was PACKED. I felt so out of place just holding a bottle of soap while everyone else had carts full of food. #Covid_19 #chill",47030,"UK","13/03/2020","Negative"
"2079",2079,"Thanks to #COVID19 I am in self-quarantine at home. What a great time to do online shopping, eat a lot and gain weight ? #coronavirus #CoronavirusPandemic #selfisolating #SelfQuarantine",47031,"UK","13/03/2020","Extremely Positive"
"2080",2080,"Anyone feel like #Covid_19 is just a massive conspiracy created by supermarket chains and dry goods companies as a ploy to increase their 1st quarter revenues?",47032,"UK","13/03/2020","Positive"
"2081",2081,"I was at the grocery store trying to dodge all of the idiot panic buyers and all I could think about was @kevinbacon in Animal House.  #CoronaOutbreak #Covid_19 #panicbuying https://t.co/aKHnnov1KU",47033,"UK","13/03/2020","Extremely Negative"
"2082",2082,"supermarket in Staten Island no toilet paper/paper towels @ny1desk @NY1Newsat11 @POTUS supermarkets are suffering to supply to our citizens based on to many buying so others cannot.? @AlysiaStern @TreyDwag2020 #CoronaOutbreak @NYCMayor @NYGovCuomo #Covid_19 #panicbuying #Ny1pic https://t.co/RKqDmvZW19",47034,"UK","13/03/2020","Extremely Negative"
"2083",2083,"Why is toilet paper an urgent necessity right now??????? Like stock up on food water, why toiket paper?! #Covid_19",47035,"UK","13/03/2020","Positive"
"2084",2084,"Went and braved Walmart...not too bad, and employees are working hard to make sure stuff stays in stock. Got ONLY WHAT I NEEDED, and spent about $40 on food for myself and Penny for over a week ?? #Covid_19 #dontbeanasshole",47036,"UK","13/03/2020","Extremely Positive"
"2085",2085,"How to survive the Wuhan Virus: 1.) Stock up on months worth of toilet-paper, paper towels, medical gloves, medical supplies, food and water. 2.) Cut off all contact with boomers. 3.) Become OCD about washing your hands. 4.) Quit your job and become an agoraphobe. 5.) #Covid_19 https://t.co/wIP5Y4jPiE",47037,"UK","13/03/2020","Negative"
"2086",2086,"I now see why drones would come in handy for online shopping and delivery. #coronavirus",47038,"UK","13/03/2020","Neutral"
"2087",2087,"As I am doing my online grocery shopping theres no hand gel available. Not even on Amazon. But on EBay this is what I have found ????? #COVID_19uk #coronapocalypse #Covid_19 #CoronaOutbreak #CoronavirusPandemic #CoronaVirusUpdate https://t.co/7ObAkpEGeo",47039,"UK","13/03/2020","Positive"
"2088",2088,"OK. I will admit it. I'm fucking scared of the #Covid_19. I'm a college student and I work in a grocery store. I'm ok with classes being moved to online b/c I have the privilege of owning a laptop and paying for internet. But what I'm worried about is my job. 1/",47040,"UK","13/03/2020","Neutral"
"2089",2089,"Be extra considerate towards you local grocery store clerks don't get to go home either they have to stick it out through this so you get your food. #coronapocalypse #Covid_19",47041,"UK","13/03/2020","Positive"
"2090",2090,"Perfect timing &amp; opportunity with the halt of intl trade, low oil prices, coming global recession for Lebanon to get its affairs in order, stabilize LL exchange rate, boost local substitutes&amp; collaborate with Diaspora for Financial Support #Covid_19 #?????_?????? #beirut #lebanon",47042,"UK","13/03/2020","Extremely Positive"
"2091",2091,"Hey ladies ??


I sale classy heels ? at affordable prices ? 





Nationwide Delivery at the shortest time possible  ?? ?  DM ?? 


 


#Buhari #CoronavirusPandemic #CoronaOutbreak #Covid_19 https://t.co/MUA1GiQtvx",47043,"UK","13/03/2020","Positive"
"2092",2092,"Overheard at the Supermarket, patrons unconcerned about safety measures. Buying wholeheartedly into 60% have to be infected line. Laughing about offering themselves up for infection. Will this have a dramatic effect on slowing spread? #FlattenTheCurve #UK #Covid_19",47044,"UK","13/03/2020","Positive"
"2093",2093,"Easyjet have emailed customers informing them that no ""change charge"" will apply to consumers who wish to change travel plans due to the #coronavirus fears. 





You can contact our expert consumer advisors on 0808 164 6000 if you have any enquiries or issues ? https://t.co/FdapzTUP6F",47045,"UK","13/03/2020","Negative"
"2094",2094,"Actual panic attacks over how many germs are on planes, and people just see the cheap prices and nothing else matters to them ? #Covid_19",47046,"UK","13/03/2020","Extremely Negative"
"2095",2095,"keep it classy Toronto.. ????https://t.co/NZvfm4ZzUt #covid19Canada #Covid_19 #Toronto",47047,"UK","13/03/2020","Positive"
"2096",2096,"Every grocery store right now:





#coronapocalypse #panicbuying #Covid_19 #coronavirus #CoronavirusPandemic #CoronaOutbreak #COVID19 https://t.co/S7xm1Kwbes",47048,"UK","13/03/2020","Neutral"
